statename,rank,hs6,abbrevation,val2013,val2014,val2015,val2016
Oregon,6,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",129.07,161.7,183.14,335.59
Oregon,7,870120,ROAD TRACTORS FOR SEMI-TRAILERS,36.96,104.93,206.68,302.07
Oregon,8,310420,POTASSIUM CHLORIDE,652.41,610.72,547.5,233.41
Oregon,9,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,69.3,165.79,81.6,232.54
Oregon,10,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,256.47,208.82,218.79,184.69
Oregon,11,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",113.12,102.82,191.72,163.67
Oregon,12,848640,MACHINES SPECIFIED IN NOTE 9(C) TO CHAPTER 84,73.73,60.17,91.73,135.37
Oregon,13,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",4.17,6.06,29.44,128.78
Oregon,14,271600,ELECTRICAL ENERGY,18.64,14.71,77.22,128.12
Oregon,15,720712,SMFD IRN/NAL STL LT .25 PCT CRB RECT CS WID 2,373.97,479.41,231.1,122.64
Oregon,16,903141,OPTICAL INST FOR INSPECTING SEMICONDUCTOR WAF,170.01,75.91,159.72,117.03
Oregon,17,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",605.07,137.62,48.51,113.4
Oregon,18,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",94.31,79.4,76.18,113.05
Oregon,19,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",116.52,122.79,113.17,107.42
Oregon,20,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NE",92.02,95.55,101.93,95.03
Oregon,21,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",164.1,66.54,33.48,90.61
Oregon,22,870422,MTR VEH TRANS GDS COM-IG INT C P E GVW >5NOV2,14.82,25.92,33.35,78.46
Oregon,23,440910,"WOOD, TONGUED, GROOVED, MOLDED ETC, CONIFEROU",63.7,50.5,83.44,78.39
Oregon,24,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,77.3,91.35,87.19,76.71
Oregon,25,440810,"VENEER SHEET ETC, NOT OVER 6MM THICK, CONIFER",60.57,57.17,66.28,69.11
Pennsylvania,0,0,World,84939.71,83202.87,79755.83,77163.82
Pennsylvania,0,25,Top 25,40119.19,36400.06,34809.04,35550.28
Pennsylvania,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",7136.34,7558.17,9976.15,10612.79
Pennsylvania,2,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,14930.88,7935.79,3757.99,5956.86
Pennsylvania,3,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,3437.43,3674.11,4709.79,3783.87
Pennsylvania,4,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,3898.48,3533.75,3134.48,2243.2
Pennsylvania,5,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",320.5,1123.41,1254.91,1921.49
Pennsylvania,6,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1719.06,2564.6,1999.65,1898.59
Pennsylvania,7,300220,VACCINES FOR HUMAN MEDICINE,1332.82,1572.29,1550.47,1031.02
Pennsylvania,8,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,386.98,266.11,739.68,678.54
Pennsylvania,9,300660,CHEMICAL CONTRACEPTIVE PREPS BASED ON HORMONE,376.26,529.59,610.53,664.48
Pennsylvania,10,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",496.89,597.34,668.48,627.4
Pennsylvania,11,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,313.37,257.19,234.54,557.93
Pennsylvania,12,180100,"COCOA BEANS, WHOLE OR BROKEN, RAW OR ROASTED",347.13,460.53,439.37,531.41
Pennsylvania,13,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,388.28,754.1,658.99,530.8
Pennsylvania,14,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",662.62,610,664.41,525.82
Pennsylvania,15,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,486.95,414.82,513.66,507.54
Pennsylvania,16,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",177.7,256.62,331.75,446.88
Pennsylvania,17,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",634.75,661.87,555.77,387.22
Pennsylvania,18,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",608.65,521.79,500.34,384.13
Pennsylvania,19,720712,SMFD IRN/NAL STL LT .25 PCT CRB RECT CS WID 2,318.53,1013.11,391.16,378.59
Pennsylvania,20,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",275.13,342.92,328.22,335.34
Pennsylvania,21,392690,"ARTICLES OF PLASTICS, NESOI",292.43,300.26,323.42,321.04
Pennsylvania,22,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,255.85,265.32,289.7,314.6
Pennsylvania,23,300432,MEDICAMENTS CONT CORTEX HORMONES ETC DOSES,809.06,624.62,561.82,314.13
Pennsylvania,24,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS,398.89,420.92,351.42,298.91
Pennsylvania,25,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,114.22,140.82,262.31,297.68
Puerto Rico,0,0,World,24163.83,23429.11,19595.35,21196.71
Puerto Rico,0,25,Top 25,18899.75,18653.55,15249.35,17072.93
Puerto Rico,1,293500,SULFONAMIDES,2517.11,3061.25,3796.48,3488.13
Puerto Rico,2,293379,LACTAMS (EXCLUDING 6-HEXANELACTAM) NESOI,1656.62,2789.07,1227.76,2950.57
Puerto Rico,3,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,1685.46,1872.14,1584.69,1401.14
Puerto Rico,4,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",2808.94,2558.61,1557.48,1305.54
Puerto Rico,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,2564.3,2507.34,1710.1,1092.84
Puerto Rico,6,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",8.38,26.52,68.57,1081.87
Puerto Rico,7,293399,HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY,3172.3,1639.21,1636.25,1076.84
Puerto Rico,8,292249,"AMINO-ACIDS & ESTERS, 1 OXYGEN FUNCTION NESOI",682.25,727.19,618.15,823.04
Puerto Rico,9,292219,"AMINO-ALCOHOLS, ETHERS ETC., 1 OXYGEN FUNCT N",581.84,517.35,650.92,531.04
Puerto Rico,10,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,473.75,283.73,322.14,408.87
Puerto Rico,11,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",494.72,587.57,395.97,375.3
Puerto Rico,12,271111,"NATURAL GAS, LIQUEFIED",555.88,640.45,411.16,357.13
Puerto Rico,13,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",152.04,354.41,199.76,334.87
Puerto Rico,14,293410,"HETERCYC CMP, UNFUSED THIAZOLE RING IN THE ST",11.16,14.23,12.32,264.34
Puerto Rico,15,853620,AUTO CIRCUIT BREAKERS VOLTAGE NOT EXCEEDING 1,64.21,103.93,94.6,258.55
Puerto Rico,16,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,201.23,220.58,255.22,244.96
Puerto Rico,17,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",131.14,160.87,150.42,173.18
Puerto Rico,18,270119,"COAL NESOI, NOT AGGLOMERATED",140.84,205.67,152.23,164.04
Puerto Rico,19,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",660.24,23.04,87.1,160.06
Puerto Rico,20,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",139.23,151.05,88.16,122.78
Puerto Rico,21,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,44.61,18.59,75.85,118.63
Puerto Rico,22,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",75.85,84.65,89.43,95.77
Puerto Rico,23,710691,"SILVER, UNWROUGHT NESOI",0,0,3.38,95.4
Puerto Rico,24,293790,"HORMONES, PROSTAGLANDINS, ETC. &DERIV, NESOI",0,0,0.02,80.97
Puerto Rico,25,271112,"PROPANE, LIQUEFIED",77.66,106.13,61.17,67.07
Rhode Island,0,0,World,9567.98,8357.04,8237.35,8748.39
Rhode Island,0,25,Top 25,6883.84,5848.99,5841.45,6813.81
Rhode Island,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1945.59,1993.75,2739.39,3554.3
Rhode Island,2,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1827.83,960.32,994.97,1050.15
Rhode Island,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",1835.68,1816.57,988.82,702.62
Rhode Island,4,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",282.86,142.48,177.37,222.71
Rhode Island,5,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",0,2.43,8.4,221.87
Rhode Island,6,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",113.54,122.81,122.4,167.44
Rhode Island,7,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,16.15,15.63,10.06,105.53
Rhode Island,8,711790,IMITATION JEWELRY NOT OF BASE METAL,133.33,116.48,106.87,101
Rhode Island,9,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",121,117.05,114.78,88.17
Rhode Island,10,900410,SUNGLASSES,78.83,71.97,67.73,77.35
Rhode Island,11,900490,"SPECTACLES, ETC, CORRECTIVE, PROTECTIVE, NESO",70.57,67.06,75.03,67.33
Rhode Island,12,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",34.77,50.66,71.5,51.62
Rhode Island,13,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",59.24,59.96,45.03,43.4
Rhode Island,14,30749,"CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN",23.74,23.62,32.65,39.42
Rhode Island,15,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",21.52,17.04,24.5,39.29
Rhode Island,16,701810,GLSS BEADS IMIT PRLS PRC/SMPRC ST ETC;ART NT,61.27,46.78,36.22,35.07
Rhode Island,17,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,29.03,30.74,26.68,31.11
Rhode Island,18,950490,GAME MACH EX COIN; BD GAME; MAH-JONG; DMNOES;,38.64,20.46,24.93,29.52
Rhode Island,19,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",20.57,22.28,31.2,28.71
Rhode Island,20,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,29.05,28.09,32.19,28.59
Rhode Island,21,392690,"ARTICLES OF PLASTICS, NESOI",37.01,31.44,32.61,26.81
Rhode Island,22,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,49.57,34.65,28.22,26.27
Rhode Island,23,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0.2,0.3,0.43,26.05
Rhode Island,24,291736,TEREPHTHALIC ACID AND ITS SALTS,33.55,31.26,24.76,25.47
Rhode Island,25,903190,"PTS, OF MACH NESOI IN THIS CHAP,& PROFILE PRO",20.31,25.18,24.69,24.02
South Carolina,0,0,World,32899.4,37804.58,39032.06,36107.34
South Carolina,0,25,Top 25,9967.23,12067.24,12932.71,11703.29
South Carolina,1,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,1063.32,1247.27,900.94,1180.26
South Carolina,2,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",1393.47,2062.45,2329.63,902.39
South Carolina,3,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",992.31,745.38,683.03,857.71
South Carolina,4,870840,GEAR BOXES FOR MOTOR VEHICLES,649.78,838.21,820.16,851.85
South Carolina,5,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,1029.03,997.5,1024.76,829.09
South Carolina,6,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,249.63,454.24,561.08,620.16
South Carolina,7,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",518.52,552.58,588.79,490.58
South Carolina,8,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,323.06,295.2,296.25,459.23
South Carolina,9,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",497.72,589.03,499.32,439.67
South Carolina,10,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",263.94,290.81,336.36,438.93
South Carolina,11,852691,RADIO NAVIGATIONAL AID APPARATUS,129.05,425.38,263.09,427.35
South Carolina,12,846729,"TOOLS FOR WK IN  HAND,W/ SELF-CONT ELEC MOTOR",361.91,389.22,346.01,408.56
South Carolina,13,870850,DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC,181.19,154.9,386.33,370.51
South Carolina,14,841199,GAS TURBINE PARTS NESOI,154.19,227.18,283.63,361.54
South Carolina,15,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,384.3,394.03,367.57,358.08
South Carolina,16,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",178.8,346.25,394.18,331.87
South Carolina,17,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",287.34,310.15,354.56,322.72
South Carolina,18,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,252.58,287.74,377.23,321.7
South Carolina,19,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,232.22,363.18,367.44,301.77
South Carolina,20,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",135.2,183.85,239.13,255.75
South Carolina,21,640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,98.49,114.81,151.92,249.82
South Carolina,22,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,110.46,28.89,479.1,236.79
South Carolina,23,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",238.32,237.51,250.13,230.27
South Carolina,24,848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS,81.89,218.73,295.54,228.68
South Carolina,25,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,160.52,312.75,336.56,228
South Dakota,0,0,World,998.62,1042.51,1140.36,1031.07
South Dakota,0,25,Top 25,433.16,520.57,500.46,487.24
South Dakota,1,160250,PREPARED OR PRESERVED BOVINE MEAT ETC. NESOI,109.67,140,157.24,166.25
South Dakota,2,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,20.18,18.51,17.27,40.8
South Dakota,3,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",28.24,29.44,23.27,24.01
South Dakota,4,271112,"PROPANE, LIQUEFIED",10.49,21.91,18.28,20.14
South Dakota,5,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,8.58,16.54,14.96,19.16
South Dakota,6,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",26.46,14.11,11.45,16.78
South Dakota,7,310420,POTASSIUM CHLORIDE,20.3,17.29,23.13,15.74
South Dakota,8,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",15.38,21.72,25.5,13.8
South Dakota,9,842519,"PLY TAC&HOS,EXC SKIP,HOS FR RAIS VEH, N/POW E",14.43,15.33,14.88,13.78
South Dakota,10,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",11.07,24.84,18.73,13.73
South Dakota,11,10391,"SWINE, LIVE, NESOI, WEIGHING LESS THAN 50 KG",5.97,11.61,9.5,13.08
South Dakota,12,830241,"MOUNTINGS & SMLR ART & PTS FOR BUILDINGS, BAS",8.91,7.52,10.84,12.52
South Dakota,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,13.11,20.26,13.65,12.22
South Dakota,14,870422,MTR VEH TRANS GDS COM-IG INT C P E GVW >5NOV2,13.63,18.15,15.81,11.69
South Dakota,15,853400,PRINTED CIRCUITS,9.74,10.88,12.97,10.26
South Dakota,16,870423,"TRUCK, DIESEL ENG, GVW > 20 METRIC TONS",3.86,11.55,7.45,10.08
South Dakota,17,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",21.98,46.26,21.32,9.93
South Dakota,18,310280,MIXTURES OF UREA AND AMMONIUM NITRATE IN SOLU,3.45,10.47,18.12,9.74
South Dakota,19,854460,ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 100,1.75,3.67,6.67,9.31
South Dakota,20,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",7.88,8.21,9.16,8.76
South Dakota,21,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",18.18,12.21,9.06,8.62
South Dakota,22,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R,9.43,8.56,8.3,7.27
South Dakota,23,841350,"RECIPROCATING POSITIVE DISPLACEMENT PUMPS, NE",4.29,5.17,6.04,6.85
South Dakota,24,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",35.58,15.44,15.24,6.37
South Dakota,25,870120,ROAD TRACTORS FOR SEMI-TRAILERS,10.59,10.92,11.62,6.36
Tennessee,0,0,World,64983.47,69809.68,76979.53,75285.04
Tennessee,0,25,Top 25,28778.98,32069.98,38441.89,38450.92
Tennessee,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",3908.51,4372.56,6441.45,7950.55
Tennessee,2,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,6549.22,7743.49,7888.08,6158.49
Tennessee,3,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,3849.3,4121.29,4637.57,3954.42
Tennessee,4,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1449.43,870.82,1364.98,2664.92
Tennessee,5,300220,VACCINES FOR HUMAN MEDICINE,733.22,1248.48,3375.68,2506.27
Tennessee,6,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,1065.78,1825.02,2132.55,2414.58
Tennessee,7,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,2704.61,1832.64,1671.93,1280.71
Tennessee,8,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",583.87,992.72,948.48,1112.74
Tennessee,9,870840,GEAR BOXES FOR MOTOR VEHICLES,1045.1,1159.77,1117.78,1066.93
Tennessee,10,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,750.38,722.93,1055.75,1025.39
Tennessee,11,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,970.38,984.99,1027.02,961.34
Tennessee,12,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",338.32,663.01,1082.71,856.43
Tennessee,13,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",542.07,611.93,699.54,675.69
Tennessee,14,640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,149.19,237.73,485.55,579.05
Tennessee,15,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",75.58,258.13,203.88,552.66
Tennessee,16,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",482.92,600.21,634.91,536.15
Tennessee,17,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",405.67,458.24,522.93,525.28
Tennessee,18,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",357.63,232.39,269.73,523.02
Tennessee,19,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,436.91,565.43,538.54,504.64
Tennessee,20,300432,MEDICAMENTS CONT CORTEX HORMONES ETC DOSES,49.65,78.72,182.79,501.37
Tennessee,21,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",508.67,476.4,464.23,446.55
Tennessee,22,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,542.41,521.26,491.99,439.89
Tennessee,23,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",278.47,336.6,356.97,407.84
Tennessee,24,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",381.4,423.57,435.51,407.52
Tennessee,25,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",620.29,731.63,411.31,398.48
Texas,0,0,World,311712.67,302865.68,252111.07,229294.26
Texas,0,25,Top 25,177576.25,159695.56,115642.35,108051.76
Texas,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,88226.43,76088.02,34067.27,27584.88
Texas,2,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,7894.83,8257.41,11558.45,17444.12
Texas,3,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",10323.39,9190.17,11369.22,11964.7
Texas,4,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,16695.22,15260.56,12695.37,8485.25
Texas,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,16389.15,13472.23,8829.14,5652.52
Texas,6,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,3168.17,3674.74,3777.73,3960.44
Texas,7,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,3322.69,2861.16,3289.1,3650.83
Texas,8,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",5513.91,3884.41,2559.71,3308.12
Texas,9,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",2856.7,3353.28,2818.02,2530.84
Texas,10,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",1711.63,1730.54,1927.52,2085.53
Texas,11,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,2481.41,2020.71,1580.74,1761.94
Texas,12,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,2671.23,2295.56,1834.2,1755.78
Texas,13,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,1601.38,1658.46,1666.18,1725
Texas,14,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",1026.23,1914.4,2209.71,1615.24
Texas,15,870120,ROAD TRACTORS FOR SEMI-TRAILERS,1503.73,1642.07,2158.11,1583.51
Texas,16,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,1424.66,1655.06,1625.55,1434.01
Texas,17,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",2391.81,1692.65,1681.48,1425.62
Texas,18,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2034.57,1525.99,1417.31,1336.43
Texas,19,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,763.82,1073.26,1317.32,1323.69
Texas,20,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",190.14,254.4,664.11,1288.75
Texas,21,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",784.48,822.51,896.12,1282.9
Texas,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",1317.1,1671.22,1828.23,1256.99
Texas,23,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,1170.85,1275.39,1268.16,1209.48
Texas,24,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,1084.37,1256,1395.77,1207.35
Texas,25,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",1028.36,1165.37,1207.84,1177.83
Utah,0,0,World,10638.67,11131.87,12101.45,12989.24
Utah,0,25,Top 25,6052.23,6008.27,6372.26,7627.41
Utah,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",3537.27,2942.28,2733.73,3476.93
Utah,2,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",161.52,594.63,795.93,1093.19
Utah,3,710813,"GOLD, NONMONETARY, SEMIMANUFACTURED FORMS NES",81.63,337.34,328.52,432.89
Utah,4,710691,"SILVER, UNWROUGHT NESOI",848.06,497.89,363.4,429.25
Utah,5,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,273.93,264.54,418.29,338.64
Utah,6,870120,ROAD TRACTORS FOR SEMI-TRAILERS,113.38,228.41,349.48,270.43
Utah,7,880230,"AIRPLANE & A/C UNLADEN WGHT > 2000, NOV 15000",45.55,71.27,164.29,194.91
Utah,8,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",202,243.28,154.14,162.62
Utah,9,871200,BICYCLES & OTH CYCLES (INC DEL TRICYCLE) NO M,154.18,144.42,213.12,157.86
Utah,10,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,16.61,8.55,15.49,113.49
Utah,11,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",23.77,10.48,52.67,92.76
Utah,12,841191,TURBOJET AND TURBOPROLLER PARTS,11.61,40.95,33.78,75.48
Utah,13,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",0.73,30.02,56.12,73.73
Utah,14,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,39.7,43.3,64.16,67.66
Utah,15,760110,"UNWROUGHT ALUMINUM, NOT ALLOYED",3.47,0.55,0.23,67.13
Utah,16,420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT M",31.84,37.81,56.53,65.64
Utah,17,330129,"ESSENTIAL OILS, NESOI",9.65,37.19,38.77,63.28
Utah,18,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",69.63,79.03,52.17,62.5
Utah,19,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",54.94,54.97,59.71,60.86
Utah,20,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",70.22,51.01,56.33,60.36
Utah,21,760120,UNWROUGHT ALUMINUM ALLOYS,0.15,0.11,0.2,57.4
Utah,22,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",136.11,119.36,193.79,56.45
Utah,23,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",65.21,69.74,68.26,52.68
Utah,24,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,55.34,58.64,57.56,51.43
Utah,25,940360,"WOODEN FURNITURE, NESOI",45.74,42.5,45.58,49.86
Virginia,0,0,World,22383.13,24317.64,25064.55,25872.7
Virginia,0,25,Top 25,6178.03,7152.49,7850.04,8150.79
Virginia,1,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",2234.49,2274.4,2191.82,1849.81
Virginia,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,379.89,248.25,512.04,993.95
Virginia,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,480.44,896.82,921.29,826.12
Virginia,4,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",337.54,375.64,478.17,608.47
Virginia,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,381.63,529.26,600.08,489.13
Virginia,6,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",286.24,353.48,307.06,292.61
