statename,rank,hs6,abbrevation,val2013,val2014,val2015,val2016
Oregon,16,854129,"TRANSISTORS, OTHER THAN PHOTOSENSITIVE, NESOI",110.83,154.91,151.8,174.31
Oregon,17,120190,"SOYBEANS, NESOI",381.55,278.13,35.29,166.15
Oregon,18,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",123.51,134.3,129.03,159.4
Oregon,19,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",152.38,153.47,154.59,151.87
Oregon,20,841199,GAS TURBINE PARTS NESOI,101.93,92.05,125.12,146.63
Oregon,21,903090,PTS OF INST F MEAS ELECT QUAT ALPHA BETA INZN,75.85,99.91,112.94,113.32
Oregon,22,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",166.33,175.64,115.01,97.97
Oregon,23,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,53.26,50.68,84.29,97.71
Oregon,24,440121,"WOOD IN CHIPS OR PARTICLES, CONIFEROUS",83.53,99.91,106.22,93.41
Oregon,25,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,53.59,38.81,60.18,92.43
Pennsylvania,0,0,World,41180.77,40410.83,39437.33,36484.39
Pennsylvania,0,25,Top 25,12551.84,11238.74,11957.68,10813.6
Pennsylvania,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",1999.12,1561.39,1303.56,1207.7
Pennsylvania,2,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",640.46,676.22,1126.51,1117.11
Pennsylvania,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1045.81,1163.9,1147.48,1026.82
Pennsylvania,4,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",319.23,368.6,474.46,888.75
Pennsylvania,5,300220,VACCINES FOR HUMAN MEDICINE,1073.61,1037.08,993.17,741.44
Pennsylvania,6,271112,"PROPANE, LIQUEFIED",168.26,226,387.86,586.51
Pennsylvania,7,871150,"MOTORCYCLES, CYCL,EXCD 800 CC",543.27,561.38,542.37,547.36
Pennsylvania,8,901920,"OZONE,OXYGEN,ETC THERAPY, RESPIRATION APPARAT",410.97,430.65,415.15,444.66
Pennsylvania,9,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,1152.48,332.56,781.18,374.78
Pennsylvania,10,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,428.69,385.53,511.44,358.2
Pennsylvania,11,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,140.11,340.85,616.14,352.45
Pennsylvania,12,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,46.33,132.56,29.14,306.95
Pennsylvania,13,392690,"ARTICLES OF PLASTICS, NESOI",335.63,332.94,319.73,304.6
Pennsylvania,14,880212,HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20,233.74,267.21,420.46,272.3
Pennsylvania,15,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,249.27,265.9,298.52,268.38
Pennsylvania,16,860210,DIESEL ELECTRIC LOCOMOTIVES,366.94,295.19,454.52,227.11
Pennsylvania,17,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,226.38,221.79,245.55,225.58
Pennsylvania,18,750512,"BARS, RODS AND PROFILES OF NICKEL ALLOYS",198.93,178.49,198.13,212.21
Pennsylvania,19,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG EN,191.58,229.36,221.46,211.32
Pennsylvania,20,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1827.47,1164.22,344.48,207.54
Pennsylvania,21,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",356.82,379.63,295.16,205.07
Pennsylvania,22,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",193.05,233.95,187.22,191.8
Pennsylvania,23,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",163.05,179.64,192.58,183.74
Pennsylvania,24,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,161.31,170.16,226.54,180.77
Pennsylvania,25,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",79.35,103.56,224.86,170.44
Puerto Rico,0,0,World,19965.85,20280.63,20179.48,19886.71
Puerto Rico,0,25,Top 25,16309.41,16967.99,17524.72,17633.36
Puerto Rico,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",6203.89,6846.19,6733.52,6603.49
Puerto Rico,2,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",1498.42,2507.23,2764.97,4216.67
Puerto Rico,3,293719,POLYPEPTIDE PROTEIN& GLYCOPROTEIN HORMONES &D,1129.48,1081.49,1360.34,1109.61
Puerto Rico,4,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,876.43,805.93,1100.91,761.69
Puerto Rico,5,293712,INSULIN AND ITS SALTS,563.96,379.56,196.02,485.93
Puerto Rico,6,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",230.56,201.55,329.04,446.91
Puerto Rico,7,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,319.8,416.26,408.5,429.89
Puerto Rico,8,902190,OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO,479.41,490.29,705.85,381.2
Puerto Rico,9,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",288.26,246.55,219.86,360.57
Puerto Rico,10,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,548.59,624.32,432.27,340.28
Puerto Rico,11,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,132.92,526.62,197.55,315.97
Puerto Rico,12,293750,"PROSTAGLANDINS,THROMBOXANES & LEUKOTRINES & D",0,212.77,294.26,267.28
Puerto Rico,13,293500,SULFONAMIDES,476.2,269.12,254.66,218.51
Puerto Rico,14,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,276.5,373.57,375.71,213.87
Puerto Rico,15,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",1851.92,564.39,507.57,209.18
Puerto Rico,16,900130,CONTACT LENSES,179.63,161.14,167.93,164.22
Puerto Rico,17,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",146.29,188.62,180.06,149.33
Puerto Rico,18,292149,AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV,219.68,240.51,366.09,146.86
Puerto Rico,19,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,105.31,109.88,130.2,142.65
Puerto Rico,20,293729,ADRENAL CORTICAL HORMONES AND DERIV NESOI,205.73,186.01,214.05,129.2
Puerto Rico,21,300339,"MEDICAMENT CONT HORMONES, NO ANTIBIOTICS, NO",282.04,169.5,164.41,120.28
Puerto Rico,22,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",146.02,121.39,102.44,116.73
Puerto Rico,23,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",91.76,108.96,83.74,106.42
Puerto Rico,24,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,15.33,10.39,8.34,102.56
Puerto Rico,25,294190,"ANTIBIOTICS, NESOI",41.28,125.75,226.44,94.05
Rhode Island,0,0,World,2164.11,2388.48,2132.71,2277.83
Rhode Island,0,25,Top 25,1060.67,1245.03,1096.37,1311.36
Rhode Island,1,710610,SILVER POWDER,144.42,153.6,84.87,174.08
Rhode Island,2,711291,WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC,100.95,160.23,178.6,169.33
Rhode Island,3,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,222.92,124.31,137.45,153.14
Rhode Island,4,720449,FERROUS WASTE & SCRAP NESOI,217.24,290.16,139.29,117.86
Rhode Island,5,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",18.65,122.89,128.55,111.14
Rhode Island,6,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",25.38,22.66,32.72,93.5
Rhode Island,7,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",49.46,63.28,70.28,61.06
Rhode Island,8,284330,GOLD COMPOUNDS,66.9,58.44,49.31,54.84
Rhode Island,9,560314,"NONWOVENS, OF MMF WEIGHING > 150 G/M2",19.73,18.02,10.6,36.55
Rhode Island,10,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",11.76,11.46,20.9,35.99
Rhode Island,11,30749,"CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN",14.29,15.81,11.37,32.03
Rhode Island,12,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,0.42,0.29,0.63,28.33
Rhode Island,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,34.04,24.43,25,24.84
Rhode Island,14,854390,"PT ELEC MACH & APPR W INDIVIDUAL FUNCTIONS, N",20.28,30.71,38.5,23.24
Rhode Island,15,842121,WATER FILTERING OR PURIFYING MACHINERY & APPA,14.28,17.27,14.04,20.42
Rhode Island,16,220710,"ETHYL ALCOHOL, UNDENAT, ALCHOL NOT UN 80% BY",0,0,9.33,20.25
Rhode Island,17,392020,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMR PROP",15.42,20.42,20.4,19.99
Rhode Island,18,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION N,3.91,15.01,19.28,19.53
Rhode Island,19,600410,"KNIT/CROC FAB,WD>30 CM, CONT 5%OR MORE ELASTO",8.01,12.1,14.41,18.33
Rhode Island,20,390422,"POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTIC",18.51,15.52,22.12,17.51
Rhode Island,21,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",7.8,7.93,12.1,16.4
Rhode Island,22,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,16.93,24.1,18.97,16.31
Rhode Island,23,370790,"CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI",15.27,15.74,15.25,16.21
Rhode Island,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,3.15,7.65,8.74,15.26
Rhode Island,25,900490,"SPECTACLES, ETC, CORRECTIVE, PROTECTIVE, NESO",10.93,12.99,13.68,15.23
South Carolina,0,0,World,26341.16,29773.01,30988.7,31321.94
South Carolina,0,25,Top 25,13459.44,16378.8,18733.23,20606.87
South Carolina,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1005.98,1396.56,3886.76,5587.73
South Carolina,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,3620.66,4308.14,4300.73,4526.62
South Carolina,3,870333,PASS VEH COM-IG INT COM ENG > 2500 CC,2049.43,2630.66,2678.92,2440.16
South Carolina,4,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,1630.68,1878.3,2345.43,2194.18
South Carolina,5,870840,GEAR BOXES FOR MOTOR VEHICLES,69.37,353.66,605.98,685.57
South Carolina,6,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",587.82,550.02,500.02,487.84
South Carolina,7,401194,"NEW PNUMAT RUB TIRE, CONST/INDUST VEH/MAC,RIM",128.27,103.3,140.77,486.51
South Carolina,8,841199,GAS TURBINE PARTS NESOI,293.51,602.14,430.52,485.32
South Carolina,9,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",646.54,1089.47,462.46,467.56
South Carolina,10,840130,"FUEL ELEMENTS (CARTRIDGES)NON-IRRADIATED, AND",405.27,179.24,166.31,399.32
South Carolina,11,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",923.57,958.07,768.41,365.08
South Carolina,12,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",356.73,358.27,351.42,330.05
South Carolina,13,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,239.41,233.62,410.43,285.74
South Carolina,14,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION N,19.57,68.31,94.29,211.2
South Carolina,15,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",140.55,127.08,160.03,187.09
South Carolina,16,870710,BODIES F MTR CAR/VEHICLES FOR TRANSPORTING PE,58.63,69.42,103.57,167.62
South Carolina,17,901813,MAGNETIC RESONANCE IMAGING APPARATUS,121.59,224.33,187.44,167.25
South Carolina,18,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",133.24,166.58,164.49,161.27
South Carolina,19,392010,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMER",177.77,173.48,175.28,153.89
South Carolina,20,843311,"MOWERS FOR LAWNS, PARKS ETC CUT DEVICE HORIZ",156.95,183.42,148.7,144.58
South Carolina,21,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,93.61,109.32,125.15,142.73
South Carolina,22,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,117.77,146.78,140.15,139.02
South Carolina,23,151790,"EDIBLE FATS & OIL MIXTURES & PREPAR NESOI, ET",170.75,169.65,142.74,136.94
South Carolina,24,390760,"POLYETHYLENE TEREPHTHALATE, PR FMS",227.9,200.53,145.92,127.72
South Carolina,25,520512,"COT YARN, 85% COT, NO RETAIL, OV 14NM NOT OV",83.88,98.44,97.3,125.88
South Dakota,0,0,World,1582.15,1577.59,1419.99,1223.35
South Dakota,0,25,Top 25,772.29,788.32,812.3,747.89
South Dakota,1,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",115.09,125.04,90.57,88.66
South Dakota,2,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",97.11,64.42,95.84,87.9
South Dakota,3,20312,"MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR C",69.63,77.51,62.34,72.08
South Dakota,4,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",70.45,67.97,61.73,67.89
South Dakota,5,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",61.89,80.49,44.5,40.66
South Dakota,6,20329,"MEAT OF SWINE, NESOI, FROZEN",33.97,53.91,47.53,35.99
South Dakota,7,842890,"LIFTING, HANDLING, LOADING & UNLOADING MACHY",3.33,6.91,7.32,35.91
South Dakota,8,870530,FIRE FIGHTING VEHICLES,76.6,63.45,66.1,27.26
South Dakota,9,250810,"BENTONITE, INCLUDING CALCINED",25.61,31.23,35.5,25.89
South Dakota,10,842710,SELF-PROPELLED LIFTING ETC TRUCKS WITH ELECT,1.63,7.63,44.31,25.31
South Dakota,11,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",0.05,0.48,30.89,24.97
South Dakota,12,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",42.78,38.68,27.88,24.81
South Dakota,13,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",6.1,4.37,42.16,22.49
South Dakota,14,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",18.38,11.8,12.12,21.89
South Dakota,15,841459,"FANS, NESOI",19.86,18.62,22.44,17.02
South Dakota,16,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",13.13,12.41,14.61,15.39
South Dakota,17,20649,"OFFAL OF SWINE EXCEPT LIVERS, EDIBLE, FROZEN",19.12,19.04,12.23,15.1
South Dakota,18,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",8.59,14.1,13.99,14.88
South Dakota,19,50400,"ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS &",20.72,15.63,12.11,13.36
South Dakota,20,20629,"OFFAL OF BOVINE ANIMALS, EDIBLE, NESOI, FROZE",11.9,13.1,12.78,12.66
South Dakota,21,871690,"PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PR",16.82,17.08,15.35,12.51
South Dakota,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",14.97,15.42,11.96,12.08
South Dakota,23,852990,"PTS,EX ANTENNA,FOR TRNSMSSN,RDR,RADIO,TV,ETC",1.91,8.14,8.12,11.48
South Dakota,24,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",11.98,10.19,11.35,11.11
South Dakota,25,392321,SACKS & BAGS (INCL CONES) OF POLYMERS OF ETHY,10.67,10.68,8.57,10.59
Tennessee,0,0,World,32473.72,33250.9,32587.84,31432.68
Tennessee,0,25,Top 25,14658.77,15259.27,15220.99,14786.61
Tennessee,1,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",2187.58,2123.64,2221.99,2383.56
Tennessee,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,732.22,1410.88,1385.66,1311.59
Tennessee,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1394.11,1224.95,1184.86,1270.72
Tennessee,4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1257.08,1254.58,1297.82,1203.36
Tennessee,5,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,767.4,807.63,895.98,811.42
Tennessee,6,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,704.19,826.33,811.84,687.14
Tennessee,7,520100,"COTTON, NOT CARDED OR COMBED",771.27,524.81,693.94,640.35
Tennessee,8,220830,WHISKIES,672.24,712.16,690.74,590.92
Tennessee,9,550200,ARTIFICIAL FILAMENT TOW,692.77,675.26,601.64,538.61
Tennessee,10,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",530.05,599.47,573.51,528.75
Tennessee,11,902110,"ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC",523.22,517.63,492.69,449.46
Tennessee,12,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",461.6,506.16,476.87,400.48
Tennessee,13,902131,ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T,301.67,327.94,333.32,391.06
Tennessee,14,840999,SPARK-IGNITION RECIPROCATING INT COM PISTN EN,225.99,273.91,346.59,365.26
Tennessee,15,300610,"STERILE SURGICAL CATGUT, SIMILAR STERILE MATE",504.94,420.65,410.07,351.31
Tennessee,16,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,381.67,460.39,378.96,340.02
Tennessee,17,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",322.53,296.51,296.17,324.19
Tennessee,18,391211,"CELLULOSE ACETATES, NONPLASTICIZED, PR FMS",477.97,456.24,333.36,318.6
Tennessee,19,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,34.05,61.23,143.71,316.89
Tennessee,20,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",235.71,281.63,285.42,289.18
Tennessee,21,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",474.03,461.17,326.23,275.84
Tennessee,22,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,302.6,280.7,295.36,257.79
Tennessee,23,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",299.69,297.61,285.22,249.33
Tennessee,24,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,240.44,245.7,231.2,248.6
Tennessee,25,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",163.78,212.07,227.82,242.2
Texas,0,0,World,277715.52,285559.32,248605.73,231106.72
Texas,0,25,Top 25,125078.35,132608.12,112138.9,106044.79
Texas,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,36419.46,33261.5,23902.08,18137.69
Texas,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",21607.65,23157.85,17563.98,15754.48
Texas,3,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,9716.85,10008.28,9912.23,10205.66
Texas,4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",4977.29,5910.13,5768.5,6835.26
Texas,5,271112,"PROPANE, LIQUEFIED",4589.43,7119.66,4808.22,6456.58
Texas,6,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",4972.81,4735.56,5108.09,6036.19
Texas,7,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,4874.86,4942.28,5148.36,5227.01
Texas,8,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,1831.7,7456.93,5733.39,4658.25
Texas,9,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",2590.53,2434.4,2520.22,2880.53
Texas,10,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2449.77,2243.68,2087.66,2732.12
Texas,11,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,1988.76,2424.58,2259.26,2679.4
Texas,12,390120,POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR,2063.48,2004.37,2194.6,2303.48
Texas,13,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",2766.56,1545.51,3030.02,2232.62
Texas,14,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,2573.36,1803.81,1832.57,1983.4
Texas,15,290919,ACYCLIC ETHERS (EXCL DIETHYL ETHER) NESOI,2928.79,2566.63,1952.34,1908.86
Texas,16,271121,"NATURAL GAS, GASEOUS",1998.84,2782.57,1984.86,1739.24
Texas,17,520100,"COTTON, NOT CARDED OR COMBED",1719.73,1635.46,1357.79,1734.59
Texas,18,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",1213.99,1561.85,1652.11,1733.04
Texas,19,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,854.25,962.91,1583.91,1692.64
Texas,20,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",4249.62,4678.64,3121.77,1644.69
Texas,21,290250,STYRENE,2358.69,2615.37,1756.54,1605.96
Texas,22,390110,POLYETHYLENE HAVING A SPECIFIC GRAVITY UNDER,1765.07,1829.27,1777.17,1527.45
Texas,23,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",1709.57,1710.43,1649.87,1479.94
Texas,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,1757.54,1874.14,2018.3,1436.61
Texas,25,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,1099.73,1342.29,1415.06,1419.1
Utah,0,0,World,16111.19,12224.1,13308.38,12077.72
Utah,0,25,Top 25,12257.5,8099.61,9581.24,8553.07
Utah,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",8071.96,3713.69,5118.71,4518.28
Utah,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",1520.06,1307.9,1114.57,796.4
Utah,3,210690,FOOD PREPARATIONS NESOI,522.86,482.82,473.37,488.54
Utah,4,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,313.53,305.97,292.32,356.7
Utah,5,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",198.83,239.7,227.7,283.82
Utah,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",313.32,402.76,302.32,258.68
Utah,7,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,214.07,220.22,202.95,221.35
Utah,8,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON,109.56,145.33,169.28,193.78
Utah,9,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",122.58,196.89,153.63,157.36
Utah,10,330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",178.71,199.23,146.99,150.23
Utah,11,740311,REFINED COPPER CATHODES AND SECTIONS OF CATHO,7.96,149.06,196.79,124.23
Utah,12,360300,SAFETY FUSES; DETONATING FUSE; PERCUSSION CAP,58.23,73.23,126.79,111.12
Utah,13,330129,"ESSENTIAL OILS, NESOI",20.98,50.98,76.35,97.71
Utah,14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",59.11,68.12,87.02,95.85
Utah,15,902230,X-RAY TUBES,159.58,80.83,119.15,85.82
Utah,16,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,72.9,44.97,76.08,80.92
Utah,17,51191,"PRODUCTS & DEAD FISH, MOLLUSCS ETC, INEDIBLE",62.18,66.8,75.5,73.82
Utah,18,121490,"FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,",46.9,65.18,81.87,70.62
Utah,19,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",0,43.86,142.66,69.33
Utah,20,330690,"PREPARATIONS FOR ORAL/DENTAL HYGIENE, NESOI",54.84,74.63,62.66,66.77
Utah,21,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,53.75,58.5,57.11,56.36
Utah,22,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2.42,9.6,88.56,50.8
Utah,23,382100,PREPARED CULTURE MEDIA FOR DEVEL OF MICROORGA,34.35,22.56,46.61,49.99
Utah,24,810990,ZIRCONIUM AND ARTICLES THEREOF NESOI,46.73,50.85,47.58,49.41
Utah,25,710691,"SILVER, UNWROUGHT NESOI",12.09,25.92,94.67,45.18
Virginia,0,0,World,17896.13,19390.79,17801.26,16313.18
Virginia,0,25,Top 25,6273.56,6932.53,6678.39,6086
Virginia,1,120190,"SOYBEANS, NESOI",726.25,784.32,586.24,699.69
Virginia,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",758.66,780.32,716.85,559.69
Virginia,3,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",67.23,500.26,638.58,487.44
Virginia,4,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",556.05,510.64,489.24,449.65
Virginia,5,481032,"KRAFT PAPER OV150G/M2, BLEACH, 95% W FIB CH P",438.03,413.97,429.01,403.66
Virginia,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",356.33,219.75,248.57,359.77
Virginia,7,870120,ROAD TRACTORS FOR SEMI-TRAILERS,362.12,587.64,591.83,306.06
Virginia,8,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",261.52,197.55,246.13,251.54
Virginia,9,550200,ARTIFICIAL FILAMENT TOW,430.37,436.62,299.08,241.49
Virginia,10,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",185.09,204.91,232.69,192.04
Virginia,11,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",188.67,177.08,174.83,187.37
Virginia,12,390890,"POLYAMIDES NESOI, IN PRIMARY FORMS",170.24,183.85,174.9,181.87
Virginia,13,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",306,303.96,269.01,176.27
Virginia,14,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,186.99,180.71,176.62,174.32
Virginia,15,841199,GAS TURBINE PARTS NESOI,123.03,89.68,86.37,151.52
Virginia,16,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",111.83,118.27,124.18,141.99
Virginia,17,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",215.49,218.12,151.57,138.69
Virginia,18,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",16.39,146.03,147.85,128.81
Virginia,19,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",40.65,36.5,125.29,125.17
Virginia,20,980220,"MEDICINAL & PHARMACEUTICAL EXPORTS, DONATED",190.39,194.04,149.6,124.59
Virginia,21,440131,WOOD PELLETS,65.11,103.38,146.83,123.53
